LastUpdateDT,CALENDAR_DAY,CALENDAR_DAY_STRING,REGION_SRC,TIMEKEEPER_ID,GENDER,PRACTICE_GROUP_CODE,OFFICE_CODE,TEAM_CODE,EMP_GROUP_CODE,EMP_SUB_GROUP_CODE,BAND_GROUP_CODE,BAND_LEVEL_CODE,FTE,EMPLOYMENT_STATUS_CODE,EMPLOYMENT_STATUS_DESC,WORKDAY_FLAG,WEEKEND_FLAG,HOLIDAY_FLAG,CAL_YEAR,CAL_PERIOD,TARGET_HOURS,BILLABLE_HOURS,NON_BILLABLE_HOURS,PRO_BONO_HOURS,FIRM_RELATED_HOURS,LEAVE_HOURS,PART_TIME_HOURS
30/03/2026,20/02/2026,20260220,NRFEMEA,141236,F,MX,LON1,4500,B,BP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,141239,F,FN,DXB1,3750,B,BP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,141266,F,FN,WRS1,3750,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,141267,F,OS,WRS1,4761,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,141273,F,CS,LON1,1516,L,LS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,141286,F,FN,LON1,3750,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,141297,,DR,SIN1,1771,T,TS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,141302,,PD,LON1,5000,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,141323,M,FN,LON1,3750,B,BP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,141359,F,FN,LON1,3750,B,BP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152723,F,BF,SIN1,1277,A,AA,AS,A3,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152740,F,CS,LUX1,1536,T,TT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152751,F,AD,PAR1,3250,T,TT,PU,UC,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152759,F,CS,PAR1,1525,U,UW,PU,UC,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152761,F,CS,DXB1,1511,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152819,U,PD,LON1,5014,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152821,U,PD,LON1,5014,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152828,U,PD,LON1,5014,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152829,U,PD,LON1,5014,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152831,U,PD,LON1,5014,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152859,M,AC,LON1,1001,C,CP,CO,C4,0.9,3,Active,1,0,0,2026,202602,7,8.6,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152878,F,FN,LON1,3756,B,BP,,,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152932,U,CS,DXB1,1511,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152937,M,CS,FRA1,1550,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152951,M,CS,MIL1,1522,S,SL,LE,E1,1,3,Active,1,0,0,2026,202602,7,6,0,0,1,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152968,F,BF,LON1,1287,R,RA,SR,R2,1,3,Active,1,0,0,2026,202602,7,7,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152979,U,FN,LON1,3750,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,152989,F,PS,LON1,5273,T,TT,PU,U1,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,153055,F,BF,DXB1,1258,E,EE,PA,P1,1,3,Active,1,0,0,2026,202602,7,4,5,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,153062,F,CS,LON1,1519,F,FN,PA,P1,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,7,0
30/03/2026,20/02/2026,20260220,NRFEMEA,153070,U,CS,LON1,1519,T,TT,TR,T1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,153136,U,AD,PAR1,3250,B,BP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,153138,F,AC,FRA1,1001,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,153142,F,AC,LON1,1001,R,RA,SR,R2,0.6,3,Active,1,0,0,2026,202602,7,0,0,0,0,7,7
30/03/2026,20/02/2026,20260220,NRFEMEA,153148,F,PD,MIL1,5000,B,BM,,,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,153150,F,RC,LON1,5501,B,BL,PU,U5,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,153154,U,AC,BRU1,1001,T,TS,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111387,M,IT,LON1,4012,A,AT,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111389,F,CS,MOW1,1523,U,UW,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111415,M,BF,LON1,1269,A,AB,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111416,F,BF,AUH1,1253,A,AA,AS,A1,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111424,M,EL,PAR1,2002,A,AA,AS,A2,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111432,F,DR,LON1,1765,L,LL,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111437,F,AD,LON1,3250,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111440,F,DR,LON1,1762,A,AB,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111441,M,DR,LON1,1762,A,AB,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111460,F,DR,LON1,1763,U,UW,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111461,M,BF,LON1,1267,U,UU,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111470,F,MX,LON1,4500,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111474,M,BF,PAR1,1272,T,TT,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111479,F,MX,LON1,4500,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111493,F,MX,HKG1,4500,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111514,M,CS,LON1,1516,P,PP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111517,F,DR,SIN1,1771,U,UW,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111527,M,PS,LON1,5262,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111530,F,BF,LON1,1266,A,AT,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111533,M,IT,LON1,4008,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111567,F,AC,PAR1,1001,T,TT,TR,T1,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111570,M,BF,LON1,1265,T,TT,TR,T1,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111574,M,BF,FRA1,1259,A,AB,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111589,M,MX,LON1,4500,U,UW,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111591,F,PS,LON1,5262,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111594,F,BF,LON1,1265,L,LL,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,111606,M,BF,LON1,1266,A,AA,AS,A2,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149042,M,DR,AMS1,1755,U,UE,PU,U1,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149072,M,TX,AMS1,2751,U,UW,PL,L1,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149073,F,BF,FRA1,1259,A,AB,AS,A6,0,1,Inactive,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149075,F,PD,NCS1,5000,B,BP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149085,F,MX,PAR1,4502,U,UE,PU,UF,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149089,U,IT,LON1,4034,B,BC,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149095,M,CS,LON1,1519,T,TT,TR,T1,1,3,Active,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149096,M,IT,AMS1,4046,U,UW,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149113,M,IT,NCS1,4052,B,BT,,,1,3,Active,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149134,M,BF,FRA1,1259,A,AA,AS,A1,1,3,Active,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149136,F,BF,HAM2,1259,T,TS,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149166,M,CS,DUS1,1550,A,AB,AS,A5,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149188,M,CS,MIL1,1522,T,TT,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149207,F,RC,NCS1,5501,B,BP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149216,U,OS,LON1,4772,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149229,M,IT,LON1,4060,B,BT,,,1,3,Active,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149253,F,PS,NCS1,5256,B,BP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149282,F,FN,PAR1,3781,B,BN,,,1,3,Active,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149299,F,EL,MUC1,2004,A,AB,AS,A6,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149309,F,OS,MUC1,4772,T,TS,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149342,M,PD,PAR1,5000,L,LL,,,1,3,Active,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149343,,OS,LON1,4772,B,BP,,,1,3,Active,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149353,U,IT,LON1,4042,B,BT,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149360,F,CS,DUS1,1550,L,LS,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,21/02/2026,20260221,NRFEMEA,149368,F,CS,LON1,1519,A,AB,AS,A4,1,3,Active,0,1,0,2026,202602,0,0.2,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,105185,U,IT,LON1,4000,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,105193,F,CS,PAR1,1525,T,TT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFEMEA,128168,M,PS,LON1,5262,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFEMEA,131357,F,CS,NCS1,1518,P,PP,PL,L1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFEMEA,131366,F,CS,MIL1,1522,T,TT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,19/02/2026,20260219,NRFEMEA,131374,M,BF,LON1,1286,T,TT,TR,T1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120391,F,AD,BJS1,3250,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120396,F,BF,BJS1,1257,P,PP,PL,L1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120399,F,AC,HAM2,1001,L,LL,PU,U1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120402,F,CS,AMS1,1504,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120406,F,CS,SGH1,1528,U,UW,PU,U1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120409,F,CS,SGH1,1528,U,UW,PU,U1,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120428,F,TX,LON1,2752,P,PP,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120438,M,IT,LON1,4005,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120445,F,RE,LON1,2502,R,RA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120447,F,CS,LON1,1516,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120487,F,DR,LON1,1762,U,UU,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120490,U,BF,LON1,1267,U,UW,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120491,F,DR,LON1,1783,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120503,M,CS,SGH1,1528,A,AA,AS,A3,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,120529,F,AD,MOW1,3250,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132961,F,TX,LON1,2753,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132256,F,OS,LON1,4757,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132261,M,OS,LON1,4757,A,AA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132275,M,OS,LON1,4757,A,AB,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132279,M,DR,LON1,1762,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132292,F,FN,LON1,3750,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132296,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132297,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132315,F,OS,LON1,4757,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132317,M,DR,LON1,1762,A,AB,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132320,F,AD,LON1,3250,T,TT,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132322,M,AD,LON1,3250,R,RA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132323,F,OS,LON1,4757,A,AA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132330,F,CS,LON1,1516,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132338,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132341,M,OS,LON1,4757,R,RA,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132342,M,FN,LON1,3750,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132345,M,OS,LON1,4757,A,AB,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132356,M,OS,LON1,4757,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132369,M,DR,LON1,1762,A,AB,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132389,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132396,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132399,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132401,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132413,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132421,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132424,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132425,F,OS,LON1,4757,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132430,F,TX,LON1,2753,L,LL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132432,F,OS,LON1,4757,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132436,F,OS,LON1,4757,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132444,M,OS,LON1,4757,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132447,M,OS,LON1,4757,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132450,M,OS,LON1,4757,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,132455,M,OS,LON1,4757,S,SL,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,128130,M,FN,LON1,3756,B,BM,,,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,128153,F,BF,LON1,1287,A,AB,AS,A5,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,128170,M,BF,AMS1,1254,S,SL,SR,R2,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,128171,F,BF,SIN1,1275,L,LL,,,1,3,Active,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,128181,M,IT,LON1,4049,B,BN,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,20/02/2026,20260220,NRFEMEA,131348,F,PD,DXB1,5000,B,BM,,,0,0,Withdrawn,1,0,0,2026,202602,7,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFEMEA,134118,F,PD,LON1,5000,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFEMEA,134127,F,DR,LON1,1762,P,PP,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFEMEA,134128,F,BF,LON1,1269,L,LL,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFEMEA,134135,F,PD,LON1,5000,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFEMEA,134137,F,AC,LON1,1001,L,LL,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFEMEA,134139,F,PD,LON1,5008,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFEMEA,134159,F,CS,LON1,1516,L,LL,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
30/03/2026,22/02/2026,20260222,NRFEMEA,134161,F,IT,LON1,4012,B,BN,,,0,0,Withdrawn,0,1,0,2026,202602,0,0,0,0,0,0,0
