Id,ClientId,TotalWIP,LastWIPDate,TotalAR,LastBillDate,TrustFundsBalance,UnallocatedFundsBalance,RetainerFundsBalance,ClientCurrency,Processed,ProcessTimeStamp,LoadTimeStamp
60709,10000672,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60710,10000673,0,NULL,0,NULL,0,0,0,USD,1,2024-06-16 6:31,2024-06-15 6:16
60711,10000675,15491,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-06 6:52,2025-11-06 6:16
60712,10000677,0,NULL,0,NULL,0,0,0,USD,1,2023-08-12 7:23,2023-08-11 6:06
60713,10000679,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60714,10000680,0,NULL,0,NULL,0,0,0,USD,1,2025-08-17 7:30,2025-08-16 16:39
60715,10000681,0,NULL,0,NULL,0,0,0,USD,1,2021-12-30 6:31,2021-12-30 6:05
60716,10000682,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60717,10000683,0,NULL,0,NULL,0,0,0,USD,1,2025-01-29 6:30,2025-01-29 6:15
60718,10000685,0,NULL,0,NULL,0,0,0,USD,1,2021-12-14 6:32,2021-12-14 6:05
60719,10000687,17155.99,2025-11-10 0:00,24400.86,2025-10-23 0:00,0,1406.53,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60720,10000689,0,NULL,0,NULL,158.31,0,0,USD,1,2024-05-16 6:31,2024-05-15 6:16
60721,10000690,121370.34,2025-11-12 0:00,56889.16,2025-10-31 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60722,10000691,0,NULL,0,NULL,0,0,0,USD,1,2025-01-14 6:30,2025-01-14 6:15
60723,10000692,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60724,10000693,21648.17,2025-11-12 0:00,16523.57,2025-09-29 0:00,-145.21,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60725,10000695,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60726,10000697,0,NULL,0,NULL,0,0,0,USD,1,2021-05-08 6:31,2021-05-07 6:15
60727,10000699,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60728,10000700,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60729,10000701,0,NULL,0,NULL,0,0,0,USD,1,2023-05-03 6:31,2023-05-02 16:39
60730,10000702,0,NULL,0,NULL,0,0,0,USD,1,2022-09-22 6:31,2022-09-21 6:06
60731,10000703,0,NULL,0,NULL,0,0,0,USD,1,2025-10-28 6:30,2025-10-28 6:16
60732,10000705,509.68,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60733,10000707,0,NULL,0,NULL,0,0,0,USD,1,2025-02-06 6:32,2025-02-06 6:16
60734,10000709,0,NULL,0,NULL,267.3,0,0,USD,1,2024-05-18 6:31,2024-05-17 6:16
60735,10000710,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60736,10000711,15877.51,2025-11-08 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60737,10000712,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60738,10000713,0,NULL,0,NULL,0,0,0,USD,1,2021-01-14 6:31,2021-01-14 6:15
60739,10000715,0,NULL,843.91,2025-11-11 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60740,10000717,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60741,10000719,7469.79,2025-11-10 0:00,142255.72,2025-10-27 0:00,2.18,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60742,10000720,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60743,10001017,0,NULL,0,NULL,0,0,0,USD,1,2022-12-08 6:31,2022-12-08 6:06
60744,10001018,0,NULL,1748.23,2025-09-15 0:00,0,0,0,USD,1,2025-09-17 7:31,2025-09-16 7:29
60745,10001023,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60746,10001027,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60747,10001028,5569.42,2025-11-03 0:00,259.33,2025-08-20 0:00,6.33,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60748,10001033,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60749,10001037,0,NULL,0,NULL,111.14,0,0,USD,1,2022-12-09 6:32,2022-12-09 6:06
60750,10001038,0,NULL,0,NULL,0,0,0,USD,1,2024-12-04 6:30,2024-12-04 6:15
60751,10001043,0,NULL,0,NULL,-45.01,0,0,USD,1,2025-05-29 7:31,2025-05-29 6:16
60752,10001047,770.93,2025-10-22 0:00,49.33,2025-11-11 0:00,0,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60753,10001048,0,NULL,0,NULL,0,0,0,USD,1,2023-09-24 6:30,2023-09-23 13:02
60754,10001053,0,NULL,414.11,2025-10-01 0:00,0,0,0,USD,1,2025-10-02 7:41,2025-10-02 6:16
60755,10001057,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60756,10001058,0,NULL,0,NULL,0,0,0,USD,1,2022-07-14 6:32,2022-07-13 6:05
60757,10001063,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60758,10001067,0,NULL,0,NULL,1303.04,0,0,USD,1,2019-11-20 6:31,2019-11-20 6:15
60759,10001068,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60760,10001073,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60761,10001078,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60762,10001083,0,NULL,0,NULL,0,0,0,USD,1,2022-12-16 6:31,2022-12-16 6:05
60763,10001087,277.32,2025-10-27 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60764,10001088,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60765,10001093,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60766,10001097,0,NULL,1662.86,2025-10-31 0:00,0,0,0,USD,1,2025-11-01 6:31,2025-11-01 6:16
60767,10001098,0,NULL,0,NULL,13053.5,0,0,USD,1,2022-07-17 6:31,2022-07-16 6:05
60768,10001103,9631.22,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60769,10001107,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60770,10001108,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60771,10001113,0,NULL,0,NULL,0,0,0,USD,1,2021-11-21 6:31,2021-11-20 13:35
60772,10001117,0,NULL,1316.69,2025-05-08 0:00,0,0,0,USD,1,2025-05-09 7:31,2025-05-09 6:15
60773,10001118,0,NULL,0,NULL,0,0,0,USD,1,2020-06-05 6:31,2020-06-04 6:15
60774,10001123,0,NULL,0,NULL,0,0,0,USD,1,2025-09-19 7:31,2025-09-19 6:16
60775,10001133,0,NULL,0,NULL,0,0,0,USD,1,2024-02-20 6:31,2024-02-19 6:31
60776,10001137,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60777,10001138,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60778,10001143,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60779,10001147,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60780,10001148,0,NULL,0,NULL,16.61,0,0,USD,1,2021-10-18 6:31,2021-10-17 19:57
60781,10001153,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60782,10001157,0,NULL,0,NULL,0,0,0,USD,1,2025-05-30 7:31,2025-05-30 6:16
60783,10001158,8915.53,2025-11-03 0:00,2359.31,2025-11-11 0:00,-6425.97,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60784,10001163,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60785,10001167,159491.51,2025-11-11 0:00,35620.84,2025-10-24 0:00,-177.88,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60786,10001168,0,NULL,0,NULL,0,0,0,USD,1,2021-08-19 6:31,2021-08-18 6:05
60787,10001173,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60788,10001177,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60789,10001178,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60790,10001183,0,NULL,0,NULL,0,0,0,USD,1,2025-09-04 7:31,2025-09-04 6:16
60791,10001187,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60792,10001188,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60793,10001193,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60794,10001197,0,NULL,0,NULL,0,0,0,USD,1,2025-05-14 7:30,2025-05-14 6:15
60795,10001198,438.79,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60796,10001203,87472.88,2025-11-11 0:00,201618.86,2025-10-27 0:00,2742.38,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60797,10001207,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60798,10001208,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60799,10001213,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60800,10001217,0,NULL,0,NULL,37.93,0,0,USD,1,2023-09-24 6:30,2023-09-23 13:02
60801,10001218,34230.3,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-06 6:52,2025-11-06 6:16
60802,10001223,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60803,10001227,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60804,10001228,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60805,10001233,0,NULL,0,NULL,0,0,0,USD,1,2023-05-03 6:31,2023-05-02 16:39
60806,10001237,0,NULL,0,NULL,0,0,0,USD,1,2021-06-24 6:31,2021-06-23 6:05
60807,10001238,0,NULL,0,NULL,19.13,0,0,USD,1,2025-09-17 7:31,2025-09-17 6:16
60808,10001243,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60809,10001247,0,NULL,0,NULL,0,0,0,USD,1,2025-09-17 7:31,2025-09-16 7:29
60810,10001248,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60811,10001253,0,NULL,0,NULL,0,0,0,USD,1,2022-12-08 6:31,2022-12-08 6:06
60812,10001257,142.76,2025-11-05 0:00,9509.62,2025-11-10 0:00,0,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60813,10001258,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60814,10001263,17115.18,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60815,10001267,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60816,10001268,0,NULL,0,NULL,0,0,0,USD,1,2019-12-27 6:31,2019-12-26 16:03
60817,10001273,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60818,10001277,184,2020-02-27 0:00,0,NULL,0,0,0,USD,1,2025-09-11 7:31,2025-09-11 6:16
60819,10001278,0,NULL,0,NULL,0,0,0,USD,1,2022-06-30 6:31,2022-06-29 6:05
60820,10001283,726.6,2025-10-31 0:00,3519.28,2025-11-03 0:00,391.32,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60821,10001287,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60822,10001288,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60823,10001293,3715.45,2025-11-06 0:00,3707.76,2025-11-01 0:00,0,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60824,10001303,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60825,10001307,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60826,10001308,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60827,10001313,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60828,10001317,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60829,10001318,0,NULL,0,NULL,-557.33,0,0,USD,1,2024-03-19 6:31,2024-03-19 6:16
60830,10001323,0,NULL,0,NULL,81.04,0,0,USD,1,2025-05-25 7:31,2025-05-25 2:14
60831,10001327,0,NULL,0,NULL,0,0,0,USD,1,2025-10-28 6:31,2025-10-28 6:16
60832,10001328,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60833,10001333,0,NULL,470.63,2025-10-28 0:00,3687.86,0,0,USD,1,2025-10-29 6:31,2025-10-29 6:16
60834,10001337,0,NULL,0,NULL,0,0,0,USD,1,2019-07-19 6:31,2019-07-18 6:15
60835,10001338,0,NULL,0,NULL,0,0,0,USD,1,2025-08-21 7:30,2025-08-21 6:16
60836,10001343,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60837,10001347,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60838,10001348,42207.71,2025-11-11 0:00,143670.17,2025-10-27 0:00,11.9,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60839,10001353,0,NULL,0,NULL,-644.4,0,0,USD,1,2023-05-03 6:32,2023-05-02 16:39
60840,10001357,77.09,2025-10-16 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:31,2025-11-13 6:16
60841,10001358,0,NULL,0,NULL,0,0,0,USD,1,2025-10-21 7:31,2025-10-21 6:16
60842,10001363,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60843,10000721,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60844,10000722,14625.86,2025-11-05 0:00,0,NULL,-18.93,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60845,10000723,0,NULL,0,NULL,0,0,0,USD,1,2025-07-08 7:30,2025-07-08 6:16
60846,10000725,0,NULL,0,NULL,0,0,0,USD,1,2025-06-22 7:30,2025-06-21 12:31
60847,10000727,0,NULL,0,NULL,0,0,0,USD,1,2021-08-27 6:32,2021-08-26 6:05
60848,10000729,8909.57,2025-11-11 0:00,2580.13,2025-11-07 0:00,679.12,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60849,10000730,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60850,10000731,0,NULL,0,NULL,1.82,0,0,USD,1,2024-05-24 6:31,2024-05-23 6:16
60851,10000732,0,NULL,0,NULL,11.17,0,0,USD,1,2020-07-05 6:31,2020-07-04 14:49
60852,10000733,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60853,10000735,510.16,2025-10-21 0:00,1575.21,2025-10-28 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60854,10000737,0,NULL,0,NULL,0.31,0,0,USD,1,2019-10-27 6:31,2019-10-26 6:15
60855,10000739,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60856,10000740,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60857,10000741,0,NULL,0,NULL,0,0,0,USD,1,2019-06-27 6:31,2019-06-26 6:15
60858,10000742,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60859,10000743,0,NULL,0,NULL,0,0,0,USD,1,2025-10-10 7:32,2025-10-10 6:16
60860,10000745,1971.93,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60861,10000747,1179.59,2025-08-25 0:00,182.29,2024-03-06 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60862,10000749,963.66,2025-11-04 0:00,3060.85,2025-11-11 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60863,10000750,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60864,10000751,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60865,10000752,4669.82,2025-11-06 0:00,26505.65,2025-10-31 0:00,0,4908.39,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60866,10000753,0,NULL,0,NULL,14.42,0,0,USD,1,2024-08-06 7:30,2024-08-06 6:15
60867,10000755,0,NULL,0,NULL,18.21,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60868,10000757,9697.27,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60869,10000759,0,NULL,0,NULL,0,0,0,USD,1,2021-07-24 6:35,2021-07-23 6:05
60870,10000760,0,NULL,0,NULL,102.7,0,0,USD,1,2022-06-05 6:32,2022-06-04 6:06
60871,10000761,0,NULL,0,NULL,-19.72,0,0,USD,1,2025-10-09 7:31,2025-10-09 6:16
60872,10000762,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60873,10000763,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60874,10000765,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60875,10000767,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60876,10000769,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60877,10000770,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60878,10000771,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60879,10000772,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60880,10000773,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60881,10000775,242.7,2025-11-09 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60882,10000777,6733.84,2025-11-10 0:00,11424.75,2025-10-23 0:00,3.67,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60883,10000779,0,NULL,0,NULL,33.94,0,0,USD,1,2019-05-11 6:31,2019-05-10 6:15
60884,10000780,451.85,2025-11-07 0:00,2459.18,2025-10-29 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60885,10000781,0,NULL,0,NULL,0,0,0,USD,1,2023-12-29 6:30,2023-12-28 7:15
60886,10000782,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60887,10000783,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60888,10000785,0,NULL,0,NULL,0,0,0,USD,1,2021-02-03 6:31,2021-02-03 6:15
60889,10000787,0,NULL,0,NULL,0,0,0,USD,1,2020-05-16 6:32,2020-05-15 6:15
60890,10000789,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60891,10000790,0,NULL,56297.1,2025-04-30 0:00,0,0,0,USD,1,2025-08-24 7:30,2025-08-24 6:16
60892,10000791,0,NULL,0,NULL,0,0,0,USD,1,2025-09-30 7:30,2025-09-30 6:16
60893,10000792,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60894,10000793,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60895,10000795,433.65,2025-10-03 0:00,388.03,2025-11-11 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60896,10000797,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60897,10000799,0,NULL,0,NULL,0,0,0,USD,1,2025-10-20 7:32,2025-10-20 3:16
60898,10000800,0,NULL,0,NULL,0,0,0,USD,1,2023-01-24 6:32,2023-01-24 6:06
60899,10000801,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60900,10000802,22060.89,2025-11-10 0:00,29887.11,2025-09-25 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60901,10000803,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60902,10000805,0,NULL,0,NULL,0,0,0,USD,1,2020-01-16 6:31,2020-01-15 13:45
60903,10000807,0,NULL,0,NULL,137.66,0,0,USD,1,2023-11-22 6:31,2023-11-22 6:16
60904,10000809,0,NULL,0,NULL,0,0,0,USD,1,2024-07-16 7:31,2024-07-16 6:16
60905,10000810,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60906,10000811,0,NULL,0,NULL,2189.8,0,0,USD,1,2020-03-27 6:31,2020-03-27 6:15
60907,10000812,0,NULL,0,NULL,0,0,0,USD,1,2019-10-30 6:31,2019-10-30 6:15
60908,10000813,0,NULL,0,NULL,-3.04,0,0,USD,1,2019-11-22 6:31,2019-11-22 6:15
60909,10000815,0,NULL,587.01,2025-11-01 0:00,0,0,0,USD,1,2025-11-03 6:30,2025-11-03 6:16
60910,10000817,186.31,2025-11-12 0:00,645.54,2025-10-28 0:00,-27141.22,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60911,10000819,0,NULL,0,NULL,2.24,0,0,USD,1,2019-10-30 6:31,2019-10-30 6:15
60912,10000820,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60913,10000821,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60914,10000822,34432.66,2025-11-07 0:00,5396.17,2025-08-19 0:00,-1.7,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60915,10000823,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60916,10000825,0,NULL,0,NULL,149.98,0,0,USD,1,2022-12-06 6:31,2022-12-06 6:05
60917,10000827,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60918,10000829,0,NULL,0,NULL,0.31,0,0,USD,1,2024-01-01 6:31,2024-01-01 6:01
60919,10000830,0,NULL,0,NULL,0,0,0,USD,1,2022-09-09 6:32,2022-09-08 6:06
60920,10000831,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60921,10000832,0,NULL,0,NULL,0,0,0,USD,1,2022-07-21 6:32,2022-07-20 6:05
60922,10000833,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60923,10000835,0,NULL,0,NULL,4.92,0,0,USD,1,2021-03-13 6:31,2021-03-13 6:15
60924,10000837,0,NULL,0,NULL,0,0,0,USD,1,2023-05-14 6:31,2023-05-13 6:06
60925,10000839,0,NULL,0,NULL,-0.74,0,0,USD,1,2022-02-11 6:32,2022-02-11 6:05
60926,10000840,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60927,10000841,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60928,10000842,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60929,10000843,0,NULL,0,NULL,0,0,0,USD,1,2020-11-17 6:31,2020-11-17 6:15
60930,10000845,37270.2,2025-11-12 0:00,51192.39,2025-11-12 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60931,10000847,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60932,10000849,125.28,2025-10-15 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60933,10000850,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60934,10000851,7236.73,2025-11-08 0:00,9578.5,2025-11-12 0:00,0,806.73,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60935,10000852,130470.45,2025-11-12 0:00,3944.59,2025-11-01 0:00,0,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60936,10000853,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60937,10000855,0,NULL,204.39,2025-10-08 0:00,0,0,0,USD,1,2025-10-09 7:31,2025-10-09 6:16
60938,10000857,0,NULL,0,NULL,0,0,0,USD,1,2022-06-23 6:31,2022-06-22 6:05
60939,10000859,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
60940,10000860,198476.89,2025-11-12 0:00,78020.3,2025-11-03 0:00,183.55,0,0,USD,1,2025-11-13 6:30,2025-11-13 6:16
60941,10000861,0,NULL,0,NULL,0,0,0,USD,1,2022-07-01 6:32,2022-06-30 6:05
60942,10000862,0,NULL,0,NULL,0,0,0,USD,1,2019-05-04 8:11,2019-05-04 7:08
